Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
600,3,85,0.8655667,0.1684163,20,10,258
600,1,88,1.13449,0.9777267,20,10,137
600,5,109,1.450766,0.9542458,20,10,382
600,4,87,0.950465,0.4685684,20,10,479
600,5,83,1.057162,0.8966306,20,10,388
600,5,92,1.29578,0.3610244,20,10,394
600,5,92,1.29578,0.3610244,20,10,409
600,4,82,1.038037,0.5717332,20,10,400
600,4,87,0.950465,0.4685684,20,10,508
600,1,91,0.9297897,0.02799869,20,10,600
600,4,82,0.8314186,0.5717332,20,10,407
600,1,91,0.9297897,0.02799869,20,10,606
600,4,87,1.212984,0.4685684,20,10,418
600,4,87,1.212984,0.4685684,20,10,421
600,5,110,1.479438,0.237589,20,10,469
600,4,111,1.181147,0.02990377,20,10,460
600,5,110,1.479438,0.237589,20,10,430
600,5,110,1.479438,0.237589,20,10,433
600,3,85,0.8655667,0.1684163,20,10,436
600,3,85,0.8655667,0.1684163,20,10,439
600,2,87,1.062046,0.02708447,20,10,391
600,2,87,1.062046,0.02708447,20,10,442
600,4,116,0.8668046,0.1530045,20,10,445
600,4,116,0.8668046,0.1530045,20,10,448
600,1,91,1.344113,0.02799869,20,10,451
600,1,91,1.344113,0.02799869,20,10,454
600,4,111,1.181147,0.02990377,20,10,457
600,4,93,0.8649081,0.3733542,20,10,378
600,5,83,0.9467046,0.8966306,20,10,493
600,4,116,0.8668046,0.1530045,20,10,397
600,4,116,0.8668046,0.1530045,20,10,463
600,5,110,1.479438,0.237589,20,10,403
600,5,83,1.057162,0.8966306,20,10,417
600,4,111,1.127988,0.02990377,20,10,396
600,4,111,1.127988,0.02990377,20,10,475
600,5,109,1.450766,0.9542458,20,10,380
600,4,87,1.152595,0.4685684,20,10,395
600,4,87,1.152595,0.4685684,20,10,481
600,5,99,0.7298793,0.2018471,20,10,405
600,1,88,1.015953,0.9777267,20,10,412
600,5,109,1.299183,0.9542458,20,10,487
600,1,91,0.9297897,0.02799869,20,10,603
600,5,92,0.9862061,0.3610244,20,10,503
600,4,116,0.5996118,0.1530045,20,10,591
600,5,92,0.9862061,0.3610244,20,10,517
600,5,92,0.9862061,0.3610244,20,10,520
600,4,87,0.9231905,0.4685684,20,10,523
600,4,87,0.9231905,0.4685684,20,10,526
600,3,85,0.6272916,0.1684163,20,10,554
600,4,87,0.9231905,0.4685684,20,10,532
600,4,111,0.8612745,0.02990377,20,10,385
600,4,111,0.8612745,0.02990377,20,10,484
600,5,110,1.072175,0.237589,20,10,386
600,5,110,1.072175,0.237589,20,10,536
600,5,110,1.072175,0.237589,20,10,539
600,5,110,1.072175,0.237589,20,10,542
600,3,85,0.6272916,0.1684163,20,10,545
600,3,85,0.6272916,0.1684163,20,10,548
600,3,85,0.6272916,0.1684163,20,10,551
600,5,92,0.9291125,0.3610244,20,10,558
600,5,92,0.9291125,0.3610244,20,10,506
600,5,110,1.03999,0.237589,20,10,561
600,5,110,1.03999,0.237589,20,10,490
600,5,109,1.017471,0.9542458,20,10,491
600,4,111,0.817058,0.02990377,20,10,529
600,4,111,0.817058,0.02990377,20,10,570
600,2,87,0.7346702,0.02708447,20,10,573
600,2,87,0.7346702,0.02708447,20,10,576
600,2,87,0.7346702,0.02708447,20,10,579
600,2,87,0.7346702,0.02708447,20,10,582
600,4,116,0.5996118,0.1530045,20,10,585
600,4,116,0.5996118,0.1530045,20,10,588
600,4,111,0.817058,0.02990377,20,10,609
600,4,111,0.817058,0.02990377,20,10,612
600,4,96,0.5556795,0.8378605,20,10,565
700,5,92,1.29578,0.3610244,20,10,134
700,4,82,1.038037,0.5717332,20,10,407
700,5,99,0.8842672,0.2018471,20,10,142
700,5,110,1.479438,0.237589,20,10,145
700,2,87,1.062046,0.02708447,20,10,148
700,1,91,1.205008,0.02799869,20,10,597
700,5,109,1.450766,0.9542458,20,10,154
700,4,87,1.212984,0.4685684,20,10,508
700,4,93,0.8649081,0.3733542,20,10,160
700,5,83,1.057162,0.8966306,20,10,163
700,4,87,1.212984,0.4685684,20,10,166
700,4,82,1.038037,0.5717332,20,10,169
700,1,91,1.205008,0.02799869,20,10,600
700,2,92,0.9760128,0.5240304,20,10,240
700,4,102,1.24917,0.9750844,20,10,243
700,1,104,1.324795,0.8086363,20,10,246
700,4,116,0.8668046,0.1530045,20,10,249
700,1,91,1.344113,0.02799869,20,10,252
700,4,111,1.181147,0.02990377,20,10,255
700,3,85,0.8655667,0.1684163,20,10,258
700,1,88,1.13449,0.9777267,20,10,137
700,5,109,1.450766,0.9542458,20,10,382
700,4,87,1.212984,0.4685684,20,10,479
700,5,83,1.057162,0.8966306,20,10,388
700,5,92,1.29578,0.3610244,20,10,394
700,5,92,1.29578,0.3610244,20,10,409
700,4,82,1.038037,0.5717332,20,10,400
700,1,91,1.205008,0.02799869,20,10,606
